date,quantile
20190603,0.0218238038352048
20190604,0.022043552049798
20190605,0.0224999097945728
20190606,0.0227326348720993
20190607,0.0225210926965728
20190610,0.0219403363823006
20190611,0.0231522979250536
20190612,0.0226417991394729
20190613,0.0237549307726295
20190614,0.0237798445530324
20190617,0.0229903291042172
20190618,0.0233909532231809
20190619,0.0219351597013615
20190620,0.02248008172768
20190621,0.0220081265727403
20190624,0.0220216853616702
20190625,0.0234301089093257
20190626,0.0232514477392793
20190627,0.0237081169363162
20190628,0.0234736852701537
20190701,0.0241506909528408
20190702,0.0238741927768611
20190703,0.0245453357827191
20190704,0.0236945217647825
20190705,0.0241726357837589
20190708,0.0235357606245072
20190709,0.0245144394480759
20190710,0.0238672378559412
20190711,0.0234059622366547
20190712,0.0235003651277373
20190715,0.0235223139873992
20190716,0.0237899437445379
20190717,0.0225071278655454
20190718,0.0225680143390112
20190719,0.0236896282294408
20190722,0.0237498928966045
20190723,0.0246227157946926
20190724,0.0241997310026745
20190725,0.0239635365233616
20190726,0.024162177758933
20190729,0.0243452700896089
20190730,0.0237450158036533
20190731,0.0246020672690594
20190801,0.024919562293064
20190802,0.0232885663891551
20190805,0.0273413151388682
20190806,0.0274390706220859
20190807,0.0283917152793453
20190808,0.0264248829570171
20190809,0.0263114909418258
20190812,0.0261306246789279
20190813,0.026776408480262
20190814,0.0291028302123437
20190815,0.0277290209991285
20190816,0.0277875495115547
20190819,0.0291713400423287
20190820,0.0293471705276371
20190821,0.0296590362554919
20190822,0.0290603197082241
20190823,0.0290881706629252
20190826,0.0309846284685039
20190827,0.0309607757383344
20190828,0.0304018877086309
20190829,0.0305295763452608
20190830,0.0299972497709756
20190902,0.0319902343085444
20190903,0.0309800829113543
20190904,0.0304555061678167
20190905,0.0316397817796897
20190906,0.0312091130908843
20190909,0.0317147095428079
20190910,0.0311160723531215
20190911,0.031138321642016
20190912,0.0306599969921492
20190913,0.0314005540502719
20190916,0.0308135923699871
20190917,0.0341564307692761
20190918,0.0313320113861952
20190919,0.0319181642538967
20190920,0.0308500480011633
20190923,0.0311503381585566
20190924,0.0301531421147914
20190925,0.0317251536323199
20190926,0.0305589800691339
20190927,0.0307945969972997
20190930,0.0304470043764205
20191001,0.0306871632008226
20191002,0.029806106755817
20191003,0.0319847664594641
20191004,0.0322682486473403
20191007,0.0344698261153197
20191008,0.0333833735792721
20191009,0.0324770874864186
20191010,0.0352586111055795
20191011,0.0347614614898302
20191014,0.0330867601400875
20191015,0.0315927197099967
20191016,0.0329524208387381
20191017,0.0343613570564569
20191018,0.0327641127386438
20191021,0.0330180846447833
20191022,0.0317996260328907
20191023,0.0324727986741453
20191024,0.0318326522085775
20191025,0.0337042526254787
20191028,0.0318279076963722
20191029,0.0303699801100905
20191030,0.0296885189570358
20191031,0.0280062015239005
20191101,0.0288982212226455
20191104,0.0295614882089653
20191105,0.0295595391747688
20191106,0.0295296651849247
20191107,0.0286946157841189
20191108,0.0289410157838837
20191111,0.0251188229760406
20191112,0.0254160311576357
20191113,0.0249101301686753
20191114,0.0243348506477345
20191115,0.0250118855273992
20191118,0.0244355108619869
20191119,0.0254002213760508
20191120,0.0241948158811692
20191121,0.0245435962588022
20191122,0.0249060440694256
20191125,0.0251664932711894
20191126,0.0246442639050549
20191127,0.0244167834851764
20191128,0.024119889464821
20191129,0.0244729173335476
20191202,0.0240135460256061
20191203,0.0247356604998458
20191204,0.0243402733519468
20191205,0.024212620127464
20191206,0.0234867965039133
20191209,0.0242455421038324
20191210,0.0238554284653694
20191211,0.0229889943714075
20191212,0.0236899320050682
20191213,0.0230118364326252
20191216,0.0233669382708824
20191217,0.0231392361689294
20191218,0.0226144434517874
20191219,0.023523863546944
20191220,0.0236495671362527
20191223,0.0229989120808098
20191224,0.0231018537473109
20191225,0.0226511695140126
20191226,0.0231276526596912
20191227,0.0219904010048149
20191230,0.0213579379196722
20191231,0.0209674773964089
20200101,0.0213332809964341
20200102,0.0207089861743364
20200103,0.0209056186075956
20200106,0.0202132999672376
20200107,0.0202199046797072
20200108,0.0206122918080603
20200109,0.0207705229985961
20200110,0.0196748970940057
20200113,0.0198215852125072
20200114,0.0199951639272658
20200115,0.0201807529920982
20200116,0.0196180004140547
20200117,0.0195594206370764
20200120,0.0190842637703859
20200121,0.0191152301281418
20200122,0.018769304511951
20200123,0.0201518159558858
20200124,0.019818485879571
20200127,0.0210836181715811
20200128,0.0204797354629005
20200129,0.0199914815805272
20200130,0.0202526075450363
20200131,0.0201125326989734
20200203,0.0202345585594664
20200204,0.0197082031614305
20200205,0.0198178009287842
20200206,0.0198280843997299
20200207,0.021022552071713
20200210,0.0211904936955221
20200211,0.0205293238836101
20200212,0.0211321686241279
20200213,0.0204242740309663
20200214,0.0211592004504264
20200217,0.0207797107717148
20200218,0.0205053864894149
20200219,0.0212167998134207
20200220,0.0197819332238005
20200221,0.0204461070876171
20200224,0.0224023578502747
20200225,0.0230480561019905
20200226,0.0242411878101401
20200227,0.0297894203817243
20200228,0.0295791401604391
20200302,0.0298458777690181
20200303,0.0319294048478484
20200304,0.0300053310594988
20200305,0.0348771641882151
20200306,0.0350697874163407
20200309,0.0444567962802121
20200310,0.0424781790833882
20200311,0.0450310393499967
20200312,0.0505445537483075
20200313,0.0541891395328425
20200316,0.0632227700039961
20200317,0.0748203534695407
20200318,0.0697425014935907
20200319,0.0749026763802965
20200320,0.08157926301558
20200323,0.0818882502923912
20200324,0.0802475069482062
20200325,0.0810143315357086
20200326,0.083393836889274
20200327,0.0908994639793296
20200330,0.0849404598718198
20200331,0.0777250031192688
20200401,0.0868387095382738
20200402,0.0855149487426203
20200403,0.087857216784767
20200406,0.0910208465574822
20200407,0.0949159294053759
20200408,0.0985193067824526
20200409,0.0967627096240422
20200410,0.0996941020623658
20200413,0.103714455820364
20200414,0.0974255955960206
20200415,0.106210917489468
20200416,0.106272809377053
20200417,0.103565670005333
20200420,0.101298773180835
20200421,0.102342874921431
20200422,0.0998499616934723
20200423,0.0991464087706912
20200424,0.100620025136999
20200427,0.102196948733306
20200428,0.105030541769469
20200429,0.105333068369704
20200430,0.103706206516093
20200501,0.108568219943421
20200504,0.103307012004783
20200505,0.105119187350329
20200506,0.105661296578631
20200507,0.107939542309811
20200508,0.103283949816438
20200511,0.106366896442646
20200512,0.104598584799699
20200513,0.105074304558723
20200514,0.104938312084087
20200515,0.100808072061349
20200518,0.098839988321877
20200519,0.102295960793187
20200520,0.101591388383082
20200521,0.100396489966468
20200522,0.105870931018541
20200525,0.100308629983289
20200526,0.101743682294978
20200527,0.103139454610995
20200528,0.0997867270293386
20200529,0.103559638348751
20200601,0.0969133612097691
20200602,0.0970612459547375
20200603,0.0995328311573895
20200604,0.0934832797185505
20200605,0.0943897527440276
20200608,0.0996921853973063
20200609,0.098071981824311
20200610,0.091685537887832
20200611,0.0847223554004338
20200612,0.0841433925146709
20200615,0.0867231349189726
20200616,0.0839011584390271
20200617,0.0806888764430192
20200618,0.0706799998358603
20200619,0.0668681422501633
20200622,0.0667323366553301
20200623,0.0684938592679651
20200624,0.0688679652825692
20200625,0.0698477755352273
20200626,0.065255521088059
20200629,0.0619706484898378
20200630,0.0640104765308734
20200701,0.0610504931687656
20200702,0.0599970119079369
20200703,0.0571311120124806
20200706,0.059979357276382
20200707,0.0561330122749791
20200708,0.0565987465899177
20200709,0.0573014456582277
20200710,0.0583443194271357
20200713,0.0558069614712761
20200714,0.0573553595930249
20200715,0.0566863023698269
20200716,0.0547485437635059
20200717,0.0550243061670237
20200720,0.0528851698265367
20200721,0.0524501470282035
20200722,0.0549283137611051
20200723,0.0521583014244977
20200724,0.049953621012691
20200727,0.0497177072782883
20200728,0.0512914624733664
20200729,0.048274946985156
20200730,0.0505510408688042
20200731,0.0508473388046588
20200803,0.0491475731490214
20200804,0.0481694158249696
20200805,0.0454752087322843
20200806,0.0483944669619611
20200807,0.0459010577020961
20200810,0.0454159439891265
20200811,0.0454165192006568
20200812,0.0434951780435264
20200813,0.0426100849468505
20200814,0.0395481764520884
20200817,0.0408587683219237
20200818,0.0412646876099061
20200819,0.0411082961219772
20200820,0.040374534981996
20200821,0.0421967359764228
20200824,0.0420225998288734
20200825,0.0454870854174593
20200826,0.046760921508204
20200827,0.0417199072229515
20200828,0.0427790638899354
20200831,0.0417955905419688
20200901,0.0432704517375113
20200902,0.0406552696917117
20200903,0.040582569876405
20200904,0.042618650983245
20200907,0.0420244485983366
20200908,0.0363525437969123
20200909,0.0371838099667233
20200910,0.0345716271940886
20200911,0.0351103403858643
20200914,0.0348457572364169
20200915,0.0336281429855997
20200916,0.0342323347841836
20200917,0.033958808752796
20200918,0.0348568620051155
20200921,0.0333377792491414
20200922,0.0325049216454509
20200923,0.033503062286329
20200924,0.0318462331097238
20200925,0.0330684178398128
20200928,0.032378522244652
20200929,0.0322512128183967
20200930,0.0322861553612157
20201001,0.0323378576114603
20201002,0.0322561806842729
20201005,0.0323786137297115
20201006,0.0324233233665842
20201007,0.0316786651223948
20201008,0.0309899861058551
20201009,0.0318890387452109
20201012,0.0307406424329161
20201013,0.0322334843986849
20201014,0.0319887114956786
20201015,0.032556183249648
20201016,0.0311201280401252
20201019,0.0323485627136502
20201020,0.03143283624178
20201021,0.030731417668348
20201022,0.0304677739327786
20201023,0.0311284677040618
20201026,0.0320714407370131
20201027,0.0346176296137006
20201028,0.0319625241500609
20201029,0.0336314226787314
20201030,0.0331072593686016
20201102,0.0336068424773358
20201103,0.0339462263361918
20201104,0.034657961609845
20201105,0.0329322546844369
20201106,0.0335349156834382
20201109,0.0373350763491605
20201110,0.0355948821148866
20201111,0.0342163105161054
20201112,0.0359433272225344
20201113,0.0361589199014833
20201116,0.0380209714827963
20201117,0.040341161902827
20201118,0.0390260558709292
20201119,0.0360869697694588
20201120,0.0364826688549575
20201123,0.0389141161673076
20201124,0.0374830520246672
20201125,0.0358494095996673
20201126,0.0372075222952081
20201127,0.0374850645117214
20201130,0.0359809383192113
20201201,0.0375699679142992
20201202,0.0385387048656832
20201203,0.0385804612156348
20201204,0.0376482216001012
20201207,0.0372707371397812
20201208,0.0403341656518992
20201209,0.0398733967438521
20201210,0.0376677394796465
20201211,0.0375120329309898
20201214,0.0356247318180137
20201215,0.0344655781595246
20201216,0.0361345990661105
20201217,0.0361017606764912
20201218,0.0345721550875423
20201221,0.0354862590643326
20201222,0.0345898941155764
20201223,0.034786273182798
20201224,0.0343774361294064
20201228,0.0347533977103996
20201229,0.034205623444008
20201230,0.034263044161983
20201231,0.0337417489152621
20210104,0.0344417643093378
20210105,0.0341082264617355
20210106,0.0369197612190392
20210107,0.0359719082053743
20210108,0.0351283771474015
20210111,0.0356739060057802
20210112,0.0354319517189818
20210113,0.033795124180354
20210114,0.0359453237446733
20210115,0.0336834058001171
20210118,0.0334495900546502
20210119,0.0335002868090809
20210120,0.0354226287984566
20210121,0.0362810791026733
20210122,0.0350162226665733
20210125,0.0339491704461641
20210126,0.0358673306049412
20210127,0.0360542180765528
20210128,0.036460970480951
